id,date,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,price
4215100060,20150320T000000,3,2.5,2653,4510,2653,0,2006,0,47.4145,-122.166,2653,4927,365000
4215250030,20140819T000000,4,2.5,2120,57050,2120,0,1989,0,47.7611,-122.128,3320,39082,475000
4215250310,20140919T000000,4,2.5,3720,35000,3720,0,1983,0,47.7582,-122.13,3720,35000,828500
4217401195,20150303T000000,5,2.25,2730,6000,2130,600,1927,0,47.6571,-122.281,2730,6000,920000
4221250090,20141113T000000,3,2.5,1990,5149,1990,0,2003,0,47.5895,-122.019,2280,4506,545000
4221270100,20140611T000000,3,2.5,1990,3984,1990,0,2004,0,47.5914,-122.017,2320,3984,560200
4221270340,20150327T000000,3,2.5,2320,4721,2320,0,2004,0,47.591,-122.017,2250,4356,655000
4222000320,20150422T000000,3,1,1260,7920,1260,0,1966,0,47.3452,-122.308,1300,7920,240000
4229400015,20150507T000000,3,1,1030,4089,1030,0,1927,0,47.574,-122.385,1440,4917,570000
4232900940,20140522T000000,3,1.5,1660,4800,1660,0,1907,0,47.6352,-122.358,1690,4000,926300
4232901525,20140627T000000,2,1,1110,3200,1110,0,1925,0,47.6338,-122.358,1170,3600,665000
4232902595,20141114T000000,3,1.5,2140,3600,1900,240,1925,0,47.6337,-122.365,2020,4800,940000
4232902615,20150428T000000,3,1,1300,3600,1300,0,1900,0,47.6345,-122.366,2510,4800,819000
4233400340,20140820T000000,3,1.75,1430,10816,1430,0,1994,0,47.3122,-121.996,1560,10816,185000
4233400400,20150414T000000,3,2,1300,9644,1300,0,1994,0,47.3131,-121.998,1430,9656,267000
4235400186,20141124T000000,3,1.75,1080,1306,580,500,1954,2003,47.6601,-122.4,1440,2225,331000
4235401055,20140514T000000,2,1.5,1159,4800,1159,0,1948,0,47.6592,-122.399,1640,4800,582500
4239400740,20140716T000000,3,1,1170,3330,1170,0,1969,0,47.3155,-122.182,1090,3330,192950
4239400960,20141212T000000,3,1,1090,3315,1090,0,1969,0,47.3159,-122.183,960,3120,143000
4242900215,20140618T000000,5,2.75,2870,4461,1650,1220,1976,0,47.675,-122.39,1890,4196,646000
4245400045,20140923T000000,3,1.75,1310,18400,870,440,1954,0,47.5035,-122.302,1840,10790,234500
4249000100,20150414T000000,4,2.5,2790,7673,2790,0,1989,0,47.6692,-122.136,2740,7837,803000
4250200140,20150219T000000,4,2.5,1890,5954,1890,0,2004,0,47.3293,-122.194,2030,5880,298500
4263200030,20141205T000000,3,1,1280,6726,1280,0,1958,0,47.5724,-122.301,1630,5000,299500
4268200055,20150501T000000,3,1.75,1740,11547,1740,0,1954,0,47.4945,-122.22,880,78408,245000
4270600025,20140513T000000,5,1.75,2020,7902,1220,800,1962,0,47.51,-122.327,2220,8819,245000
4273000095,20150511T000000,4,1.75,1400,8374,1400,0,1953,0,47.4735,-122.344,1420,8360,340000
4278900055,20140528T000000,4,2.75,2020,2750,1010,1010,1917,2014,47.6053,-122.291,1840,4000,599000
4279200060,20141230T000000,4,2.5,2110,9825,2110,0,2000,0,47.4979,-122.153,1650,9900,420000
4292300010,20140527T000000,3,1.75,1980,8100,1310,670,1949,0,47.7353,-122.331,1450,8212,405000
4292300024,20150302T000000,3,1.5,1430,12199,1130,300,1948,0,47.7352,-122.33,1490,8196,350000
4298100070,20140528T000000,4,2.5,2740,43101,2740,0,1993,0,47.7649,-122.049,2740,33447,630000
4298100240,20140805T000000,3,2.5,2680,28243,2680,0,1993,0,47.7637,-122.05,2670,32130,660000
4299000030,20140923T000000,4,2.5,2900,4762,2900,0,2005,0,47.3663,-122.129,2900,5173,354000
4302200336,20140707T000000,3,1,930,5160,930,0,1919,0,47.5256,-122.357,1060,5160,300000
4302200535,20140506T000000,2,1,900,5160,900,0,1952,0,47.525,-122.356,900,5160,219000
4302200590,20150309T000000,3,2.5,1770,5146,1770,0,1992,0,47.5263,-122.356,1230,5160,375000
4302200695,20140828T000000,2,1,1000,10320,1000,0,1943,0,47.527,-122.356,1100,5160,270000
4302201130,20140508T000000,2,1,720,5040,720,0,1955,0,47.5267,-122.36,1357,5120,205000
4302700445,20140923T000000,4,1.75,1670,9472,1100,570,1960,0,47.5299,-122.357,1080,5195,335000
4307301160,20140722T000000,4,2.5,2280,4096,2280,0,2003,0,47.4834,-122.182,2280,3600,349000
4307340490,20140812T000000,4,2.5,1960,3543,1960,0,2004,0,47.4849,-122.184,2420,3646,325000
4307350200,20150512T000000,3,2.5,1680,4308,1680,0,2004,0,47.4802,-122.179,2160,4182,347000
4307350520,20150225T000000,5,3,3880,7180,3880,0,2004,0,47.4797,-122.179,2160,4793,445000
4307350990,20150309T000000,3,2.5,1590,3480,1590,0,2004,0,47.4805,-122.178,1680,3480,320000
4309710100,20140620T000000,4,3.25,3940,27591,3440,500,2000,0,47.5157,-122.116,3420,29170,725000
4309710240,20140722T000000,4,2.5,2990,29170,2990,0,1999,0,47.5146,-122.117,3715,29170,725000
4309720160,20141107T000000,3,2.5,2930,33981,2930,0,2000,0,47.5151,-122.12,3720,35230,785000
4310700570,20141210T000000,2,1,920,5000,490,430,1949,0,47.7008,-122.338,1500,5000,280300
4310701600,20141113T000000,3,2.5,1240,1115,1240,0,2003,0,47.6985,-122.34,1410,1355,340000
4310702775,20150203T000000,2,1.5,800,1196,800,0,2003,0,47.6972,-122.341,1020,1087,280000
4310702787,20140717T000000,3,3,1430,1249,1430,0,2003,0,47.6971,-122.34,1020,1112,335000
4315700060,20150303T000000,2,2,1300,3850,800,500,1963,0,47.5395,-122.39,950,5500,378000
4315700390,20140630T000000,1,1.5,1010,5750,1010,0,1911,1948,47.5411,-122.392,1230,5750,410000
4318200090,20140618T000000,2,1,940,9839,940,0,1910,0,47.5379,-122.386,1330,8740,375000
4318200405,20140620T000000,3,2.25,2870,8170,2250,620,1995,0,47.5363,-122.385,1310,8170,850000
4319200505,20140617T000000,5,1,1710,9100,1320,390,1926,0,47.5379,-122.378,1880,9100,560000
4319200820,20150122T000000,3,1,950,5214,830,120,1944,0,47.5362,-122.379,1490,7636,333000
4322300340,20150112T000000,4,1.5,1740,12728,1180,560,1964,0,47.2808,-122.3,1830,11125,265000
4322500055,20150417T000000,5,1.75,1910,5428,1390,520,1954,0,47.5333,-122.392,1820,5900,607000
4324200060,20150312T000000,3,1.5,1700,8247,1010,690,1970,0,47.4216,-122.174,1440,8400,249000
4324500490,20141223T000000,3,1,1060,9954,1060,0,1960,0,47.3801,-122.289,1620,8760,215000
4325000125,20150318T000000,3,1.5,1340,8450,1340,0,1958,0,47.4405,-122.28,1340,8920,255000
4327100045,20140721T000000,5,1,1940,8875,1940,0,1957,0,47.4407,-122.275,1380,8875,300000
4330600301,20140718T000000,2,1,840,7425,840,0,1952,0,47.4749,-122.339,1300,11674,218450
4330600350,20150115T000000,3,2.25,2200,8750,1120,1080,1964,0,47.476,-122.337,1460,10139,315000
4330600435,20150316T000000,3,1.75,1560,21000,1560,0,1954,0,47.4776,-122.337,1070,7920,284000
4331000265,20140926T000000,3,2,1520,7456,1520,0,1949,0,47.4745,-122.343,1740,8464,167000
4331400090,20140528T000000,3,1.5,1430,8960,1430,0,1953,0,47.4759,-122.349,1560,10125,270000
4331400190,20141112T000000,3,1.5,1240,9500,1240,0,1955,0,47.4756,-122.35,1845,10125,259950
4337000160,20150127T000000,2,1,830,7590,830,0,1943,0,47.4784,-122.335,980,7590,110000
4337000335,20141122T000000,4,1,800,8775,800,0,1943,0,47.48,-122.336,1310,8775,268750
4338800370,20141117T000000,3,1,1000,6020,1000,0,1944,0,47.4793,-122.346,1300,8640,220000
4345000510,20150428T000000,3,2.5,1800,8518,1800,0,1996,0,47.3643,-122.185,1770,7570,325000
4345000510,20141015T000000,3,2.5,1800,8518,1800,0,1996,0,47.3643,-122.185,1770,7570,180500
4348800030,20141121T000000,2,2,1240,9119,1240,0,1952,0,47.6221,-122.193,1380,9121,727500
4358700100,20141202T000000,3,2.5,1450,5175,1030,420,1995,0,47.7082,-122.338,1740,9250,465000
4358700135,20141118T000000,3,2.5,2360,9005,1340,1020,1929,0,47.7076,-122.337,1520,9005,480000
4358700186,20141211T000000,3,2.25,1260,1488,1260,0,2009,0,47.7071,-122.336,1190,1095,275000
4364700105,20140804T000000,3,1,1030,7620,1030,0,1953,0,47.5281,-122.375,1030,7560,330000
4364700600,20150330T000000,3,1,1010,7920,1010,0,1925,0,47.5249,-122.37,1520,7560,390000
4364700600,20141216T000000,3,1,1010,7920,1010,0,1925,0,47.5249,-122.37,1520,7560,216000
4364700805,20141015T000000,1,1,580,7200,580,0,2000,0,47.5249,-122.373,1360,7560,315000
4365200860,20140606T000000,4,1,1550,7740,1550,0,1954,0,47.5222,-122.375,1220,7740,385200
4365700130,20150325T000000,3,1,1660,7440,1270,390,1957,0,47.5242,-122.362,1540,7440,210000
4366700140,20141219T000000,3,1,1010,9611,1010,0,1973,0,47.3006,-122.066,1200,9611,241000
4376700430,20140716T000000,5,2.25,2340,9225,2340,0,1973,0,47.6369,-122.098,2140,9348,572000
4376700570,20150427T000000,6,1.75,2750,9563,2750,0,1973,0,47.6368,-122.097,2040,9563,750000
4379400260,20140610T000000,3,2.75,2540,4694,2540,0,2005,0,47.6214,-122.024,2600,6344,695000
4379400560,20140529T000000,3,2.5,2390,4555,2390,0,2006,0,47.6199,-122.025,2540,4500,695000
4385700735,20150311T000000,2,1.5,1940,4400,970,970,1923,0,47.6371,-122.279,1480,3080,790000
4385700765,20140603T000000,3,1.75,1370,3850,770,600,1911,1988,47.6374,-122.279,1390,3600,850000
4388000140,20140729T000000,3,1,1070,6440,1070,0,1971,0,47.3186,-122.373,1190,6532,194000
4388600030,20141103T000000,5,2.25,3220,9603,3220,0,1972,0,47.6474,-122.11,2260,10093,605000
4389201064,20140703T000000,3,1.5,1520,9041,1520,0,1954,0,47.6158,-122.213,3260,10020,810000
4392200165,20140904T000000,1,1,850,6567,850,0,1940,0,47.327,-122.039,2160,9794,440000
4395600060,20140630T000000,2,2.5,1780,2067,1780,0,1974,0,47.6132,-122.21,2320,2067,935000
4397000100,20150324T000000,4,2.5,3140,12591,3140,0,1993,0,47.3826,-122.146,2650,11720,464000
4399200075,20140703T000000,3,1.75,1770,8868,1770,0,1959,0,47.3188,-122.212,1630,9706,250000
4399200245,20140625T000000,4,2.25,2460,11250,2460,0,1959,0,47.3182,-122.212,1630,10216,276000
4400200057,20150221T000000,3,3.5,2050,2020,1520,530,2006,0,47.6235,-122.306,1230,3640,761000
4400800061,20140725T000000,4,2,2180,10447,1280,900,1969,0,47.7675,-122.279,2190,10987,419000
4401150070,20140623T000000,3,2.5,2280,7417,2280,0,1998,0,47.3557,-122.278,2370,6443,320000
4401200350,20150210T000000,3,2.5,3090,7708,3090,0,1999,0,47.6868,-122.108,3140,8592,822500
4402700070,20150311T000000,2,1,1100,7680,1100,0,1950,0,47.7439,-122.339,1460,7680,300000
4403600240,20150113T000000,4,2.25,3190,52953,3190,0,1980,0,47.5933,-122.075,3190,51400,832000
4403600270,20150224T000000,4,3.25,4740,76230,4740,0,1987,0,47.5931,-122.071,3340,49206,970000
4406000560,20150220T000000,4,1,1540,8400,770,770,1971,0,47.4278,-122.152,1520,9891,278500
4410600100,20141204T000000,4,1,1400,6739,1000,400,1954,0,47.5402,-122.298,1500,6380,325088
4427100030,20150114T000000,3,1.5,1500,6332,1500,0,1953,0,47.7274,-122.312,1500,6337,332500
4427100105,20150428T000000,4,1,1430,6240,1430,0,1953,0,47.7272,-122.311,1410,6240,398000
4432600075,20150128T000000,4,2,2110,4140,1710,400,1925,2003,47.5836,-122.387,1440,4420,725000
4435000520,20140926T000000,3,1,1040,8410,1040,0,1942,2014,47.453,-122.289,1350,8410,245990
4435000705,20150309T000000,3,1,1350,8700,1350,0,1942,0,47.4497,-122.289,1300,8700,255500
4435000705,20140708T000000,3,1,1350,8700,1350,0,1942,0,47.4497,-122.289,1300,8700,160000
4438000165,20150420T000000,2,1,730,6728,730,0,1953,0,47.4275,-122.324,1170,7034,122000
4442800008,20140926T000000,3,2,1340,1480,1340,0,1997,0,47.6904,-122.393,1340,1321,369000
4443800030,20141201T000000,2,1.75,1840,4076,1140,700,1957,0,47.6875,-122.393,1540,4076,575000
4443800110,20140725T000000,3,1,1290,3880,1290,0,1919,0,47.6879,-122.392,1290,4850,456500
4443800765,20140610T000000,3,2,2080,3880,1160,920,1954,0,47.686,-122.391,1330,3880,700000
4443800810,20140819T000000,3,1.75,1250,3880,750,500,1944,0,47.6869,-122.392,1240,3880,443725
4443801160,20140610T000000,2,1,860,3880,860,0,1916,0,47.6862,-122.391,1230,4260,420000
4444800045,20150420T000000,4,1.75,1620,7560,1380,240,1947,0,47.6981,-122.4,2170,8650,657500
4447300008,20140923T000000,3,1.5,1950,1963,1950,0,2002,0,47.6904,-122.397,1590,2028,530000
4450700030,20140822T000000,3,1.75,1780,9689,1130,650,1976,0,47.7628,-122.163,1660,9786,354950
4458800060,20150409T000000,4,2.25,2360,11523,2360,0,1968,0,47.5318,-122.224,2850,11362,957500
4459800070,20140718T000000,4,1.5,1420,4923,1420,0,1928,0,47.6901,-122.339,1470,4923,679000
4459800100,20150422T000000,2,1,980,3800,980,0,1926,0,47.6903,-122.34,1520,5010,390000
4468400214,20141010T000000,3,2.25,1250,1017,1250,0,2008,0,47.7099,-122.333,1250,1017,318000
4473400045,20140826T000000,3,2,2040,5600,1120,920,1954,0,47.5959,-122.293,2120,4958,535000
4473400195,20140716T000000,5,3.25,2700,3650,2070,630,1926,2014,47.5959,-122.291,1940,4000,950000
4477000270,20140822T000000,3,2,2730,15677,2730,0,1976,0,47.4612,-122.365,2040,12209,565000
5000500055,20140528T000000,2,1,1320,8865,1320,0,1943,0,47.4949,-122.3,1190,6490,215000
5003600240,20141204T000000,4,2.5,2060,5950,2060,0,2000,0,47.3631,-122.192,2242,6406,292000
5009600070,20141007T000000,4,2.5,1960,5238,1960,0,2003,0,47.3483,-122.052,1800,5894,260000
5013500110,20141112T000000,2,1,1070,6625,830,240,1950,0,47.5736,-122.393,1310,6625,425000
5014000100,20140924T000000,4,2,1720,6413,860,860,1950,0,47.5734,-122.395,1280,6413,537000
5014000215,20140818T000000,2,1,880,6731,880,0,1950,0,47.5694,-122.395,1240,6731,454000
5014600240,20140814T000000,5,2.75,2760,5000,2760,0,2005,0,47.539,-122.188,2870,5030,682000
5016001535,20150217T000000,3,1.75,1920,3300,960,960,1913,0,47.6239,-122.298,1740,4000,725000
5016002180,20140708T000000,2,2.5,2560,2500,1690,870,1901,0,47.6233,-122.3,1890,5000,780000
5016003230,20150218T000000,2,1,790,4000,790,0,1908,0,47.6248,-122.301,1700,4200,169317
5017000575,20141124T000000,3,2,1990,3000,1230,760,1908,1970,47.6272,-122.29,1600,4080,569000
5019500215,20150115T000000,2,1.75,1280,4000,730,550,1929,0,47.5798,-122.383,2250,5382,495000
5021900050,20140818T000000,3,2,1870,9527,1870,0,1951,1997,47.5777,-122.224,1970,11904,832500
5021900160,20140618T000000,4,1.75,1980,10800,990,990,1948,0,47.5768,-122.222,2180,10800,711000
5021900265,20140702T000000,4,2,2090,10800,2090,0,1951,0,47.5759,-122.223,2090,10800,659000
5028600550,20141229T000000,3,1.75,1320,6530,1320,0,1989,0,47.2871,-122.354,1620,6817,262000
5029450110,20150327T000000,3,1.5,1410,8415,780,630,1982,0,47.2914,-122.368,1440,7361,215000
5029450160,20140815T000000,3,2,1440,7187,970,470,1981,0,47.291,-122.368,1440,7187,222000
5029450850,20141204T000000,3,1.75,1420,6980,820,600,1980,0,47.2873,-122.367,1470,7319,205000
5035300090,20140812T000000,4,1.75,1830,6000,930,900,1939,0,47.6536,-122.41,1540,6000,639000
5035300255,20150414T000000,2,1.75,2130,6574,1500,630,1946,0,47.6529,-122.411,2130,6275,450000
5035300750,20140731T000000,3,1.75,2450,8603,1340,1110,1940,0,47.6536,-122.414,2280,5779,850000
5040800015,20141001T000000,2,1,1370,5922,1130,240,1941,0,47.6473,-122.406,2460,6759,703011
5040800060,20150204T000000,3,1.75,1710,5913,1120,590,1941,0,47.6481,-122.406,2920,5922,675000
5041300100,20140710T000000,4,2,1840,5419,920,920,1942,0,47.6483,-122.404,1800,5419,639000
5061300030,20140508T000000,2,1.5,980,5000,980,0,1922,2003,47.7076,-121.359,1040,5000,134000
5066400483,20141120T000000,3,1.75,1380,14000,1380,0,1939,1957,47.294,-122.281,1490,18503,249900
5070000100,20140711T000000,3,1.5,1820,8585,1820,0,1962,0,47.4479,-122.213,1740,10088,205000
5071400485,20140807T000000,3,2,1980,6000,1380,600,1958,0,47.6921,-122.283,1260,6000,637000
5071401000,20140829T000000,6,2.5,3250,12000,1800,1450,1966,0,47.6935,-122.28,3490,10320,779000
5072300100,20140718T000000,4,2.25,3380,9900,1690,1690,1969,0,47.4438,-122.34,2390,9900,470000
5072410070,20141021T000000,3,1.75,2519,8690,2519,0,1973,0,47.4428,-122.344,2500,9500,505000
5083000375,20150319T000000,3,1,1310,9529,1310,0,1956,0,47.4105,-122.295,1330,9529,235000
5083000375,20141027T000000,3,1,1310,9529,1310,0,1956,0,47.4105,-122.295,1330,9529,170000
5088500310,20150312T000000,3,2,2660,16677,2210,450,1990,0,47.3689,-122.055,2660,11355,435000
5089700260,20140812T000000,4,2.25,2100,8050,2100,0,1978,0,47.4391,-122.193,2190,7700,283500
5095600310,20140725T000000,3,2.25,2070,14196,2070,0,1989,0,47.4617,-122.07,1550,13860,379500
5100401160,20140707T000000,4,1,1660,4704,1260,400,1930,0,47.6918,-122.32,1360,5413,548800
5100401414,20140502T000000,2,1,880,6380,880,0,1938,1994,47.6924,-122.322,1340,6380,490000
5100401429,20141009T000000,2,1,1450,6380,1450,0,1967,0,47.6924,-122.321,1240,6380,350500
5100401468,20140715T000000,2,1,1110,5413,890,220,1937,0,47.6925,-122.32,1300,5413,448000
5101402482,20140724T000000,4,2,2000,6380,1860,140,1949,0,47.6956,-122.303,1600,6380,520000
5101402488,20140624T000000,3,1.75,1520,6380,790,730,1948,0,47.695,-122.304,1520,6235,438000
5101404170,20141113T000000,1,0.75,680,9600,680,0,1947,0,47.6964,-122.306,1580,6624,200000
5101404563,20140627T000000,3,1.75,1960,6380,980,980,1939,0,47.6975,-122.316,1480,6380,561500
5101404608,20141201T000000,2,1,1130,5413,880,250,1939,0,47.6971,-122.315,1250,5413,443000
5101404898,20140519T000000,2,2,1420,9191,1420,0,1928,0,47.6979,-122.32,1420,6816,592500
5101405124,20140912T000000,4,2.5,1700,6380,850,850,1940,0,47.6988,-122.319,1380,6380,435000
5101405265,20140911T000000,4,2.5,2170,5257,2170,0,1989,0,47.6999,-122.305,1430,7528,445000
5101405274,20140529T000000,2,1,910,7000,910,0,1952,0,47.6999,-122.305,1260,7528,389000
5101405335,20140826T000000,3,1.5,1260,9570,870,390,1941,0,47.7004,-122.305,1620,7000,414900
5101406441,20150416T000000,3,1,1600,6380,1400,200,1939,0,47.7015,-122.317,1760,6380,490000
5101406489,20150501T000000,3,2,1400,6380,700,700,1924,0,47.7015,-122.316,1690,5800,432000
5101407305,20141218T000000,2,1,750,6380,750,0,1949,0,47.7033,-122.308,1690,6495,319000
5101407370,20150422T000000,3,1.5,1470,9570,1280,190,1941,0,47.7032,-122.306,1390,9570,458000
5101408593,20140711T000000,5,1.5,2240,6337,1280,960,1956,0,47.7046,-122.316,1870,6380,534950
5102400105,20141013T000000,4,1,1420,4875,1420,0,1930,0,47.6942,-122.321,1110,5413,400000
5103300090,20140801T000000,5,2.5,3340,24755,3340,0,2002,0,47.4565,-122.066,3420,23274,699000
5103900045,20140725T000000,3,1.75,1730,14270,1730,0,1959,0,47.5318,-121.833,1600,11232,299000
5104450070,20150309T000000,4,2.25,2730,7506,2730,0,1987,0,47.4627,-122.152,2390,8015,435000
5104450690,20140716T000000,4,2.75,2610,9077,1310,1300,1987,0,47.4612,-122.147,1900,10500,320000
5104450990,20140619T000000,4,2.5,2640,8625,2640,0,1987,0,47.4598,-122.15,2240,8700,429900
5104510190,20150427T000000,4,2.5,1830,4694,1830,0,2003,0,47.3573,-122.016,1830,5175,349000
5104510240,20140519T000000,4,2.5,1830,8601,1830,0,2003,0,47.3576,-122.016,1830,5184,339000
5104510270,20140718T000000,4,2.5,1830,5612,1830,0,2003,0,47.3572,-122.015,1830,5998,338900
5104510340,20150504T000000,4,2.5,1830,7308,1830,0,2002,0,47.3565,-122.015,1830,5692,358000
5104510370,20141014T000000,3,2.5,1690,4988,1690,0,2002,0,47.3561,-122.015,1830,4733,297000
5104511040,20150220T000000,4,2.5,2000,6921,2000,0,2003,0,47.3559,-122.014,2430,6339,380000
5104511600,20141112T000000,4,3,2800,7845,2800,0,2002,0,47.3544,-122.013,2800,6977,457000
5104511730,20150409T000000,4,2.5,3780,6800,3780,0,2004,0,47.3526,-122.012,3640,7326,549950
5104511840,20140827T000000,4,3,2800,6977,2800,0,2003,0,47.3542,-122.014,2800,6600,449950
5104512070,20150420T000000,4,3,2430,7242,2430,0,2003,0,47.3533,-122.015,2430,7242,412000
5104520400,20141202T000000,3,2.5,2350,5100,2350,0,2003,0,47.3512,-122.008,2350,5363,390000
5104530240,20140724T000000,3,2.5,2040,4348,2040,0,2006,0,47.3517,-121.999,2380,4348,346950
5104530560,20150401T000000,3,2.5,2040,3810,2040,0,2006,0,47.3537,-122,2370,4590,208633
5104531580,20150416T000000,4,3.5,3200,6420,3200,0,2006,0,47.3545,-122.001,3200,6291,490000
5104531820,20140602T000000,4,2.5,2910,7631,2910,0,2006,0,47.3552,-122.001,3190,5552,525000
5104540240,20140609T000000,4,2.5,3190,7399,3190,0,2006,0,47.3558,-122.004,3250,7323,609900
5104650020,20150505T000000,3,2.5,2530,8820,2530,0,1997,0,47.42,-122.205,2340,9472,429000
5112800421,20140723T000000,4,2,1440,7950,1440,0,1962,0,47.4517,-122.082,1530,20037,225500
5113200310,20140909T000000,3,1,1240,14110,1240,0,1972,0,47.4579,-122.09,2060,19350,270000
5113400431,20140508T000000,2,1,1540,6872,820,720,1946,0,47.6454,-122.373,1420,5538,615000
5113400535,20140507T000000,3,2.75,2520,5401,1360,1160,1946,0,47.6452,-122.373,1800,5036,750000
5115000160,20140617T000000,3,1.75,1280,7524,1280,0,1988,0,47.3961,-122.188,1500,7777,242000
5119010090,20140510T000000,5,2.75,3060,7015,1600,1460,1979,0,47.5052,-122.372,2190,7600,549900
5126310400,20150305T000000,4,2.5,2600,7787,2600,0,2005,0,47.4877,-122.139,2830,7787,480000
5126900310,20150325T000000,2,1,1100,7200,1100,0,1944,0,47.4752,-122.172,1390,7200,150000
5126900405,20140731T000000,2,1,790,7450,790,0,1944,0,47.4743,-122.17,800,7450,169500
