id,label,cap-shape,cap-surface,bruises,odor,gill-attachment,gill-spacing,gill-size,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,veil-type,ring-number,ring-type,spore-print-color,population,habitat,cap-color-rate,gill-color-rate,veil-color-rate,stalk-color-above-ring-rate,stalk-color-below-ring-rate
3204,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,5,1,1,1
3205,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,5,1,1,3
3206,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,4,7,1,1,1
3207,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,4,1,2,5
3208,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,2,5
3209,p,c,y,t,n,f,w,n,e,b,s,s,p,o,p,w,c,l,3,5,1,1,1
3210,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,3,4,1,1,1
3211,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,4,5,1,1,1
3212,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,5,9,1,1,5
3213,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,g,4,5,1,1,1
3214,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,1,1
3215,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,8,1,6,1
3216,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,3,7,1,1,1
3217,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,7,1,4,5
3218,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,1,9,1,2,5
3219,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2,2,1,2,7
3220,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,2,5
3221,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,4,7,1,1,1
3222,p,x,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,1,1
3223,e,k,f,f,n,f,w,n,e,b,s,f,p,o,e,w,v,l,1,5,1,1,7
3224,p,x,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,u,3,4,1,1,1
3225,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2,4,1,5,5
3226,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,8,1,1,3
3227,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,7,12,1,1,1
3228,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,7,1,4,6
3229,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,10,7,1,1,1
3230,p,x,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,l,1,9,1,1,1
3231,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,1,5
3232,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,7,4,1,1,1
3233,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2,2,1,5,7
3234,p,x,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,1,5
3235,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,8,1,1,3
3236,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,2,1
3237,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,5,1,1,3
3238,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,5,1,1,1
3239,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,8,1,1,3
3240,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,g,3,5,1,1,1
3241,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,8,1,1,1
3242,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,2,1,5,5
3243,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2,2,1,5,7
3244,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,2,1,5,7
3245,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,5,1,1,1
3246,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,3,4,1,1,1
3247,e,k,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,9,5,1,1,7
3248,e,k,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,1,5,1,1,7
3249,p,b,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,6,12,1,1,1
3250,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,2,1
3251,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,u,7,7,1,1,1
3252,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,10,4,1,1,1
3253,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,g,7,5,1,1,1
3254,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,8,4,1,1,1
3255,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,1,9,1,1,1
3256,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,u,3,4,1,1,1
3257,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,5,1,6,1
3258,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,8,1,1,3
3259,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,2,5
3260,p,x,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,1,9,1,1,1
3261,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,3,4,1,1,1
3262,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,4,1,2,7
3263,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,8,1,1,1
3264,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,8,1,6,1
3265,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,3,5,1,1,1
3266,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2,7,1,4,5
3267,p,f,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,7,2,1,1,1
3268,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,7,1,4,5
3269,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,g,4,4,1,1,1
3270,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,5,1,6,1
3271,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,8,1,1,3
3272,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,3,12,1,1,1
3273,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2,2,1,4,6
3274,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,5,9,1,2,5
3275,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,7,7,1,1,1
3276,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,7,7,1,1,1
3277,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,p,1,9,1,1,5
3278,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,6,2,1,1,1
3279,e,x,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,9,5,1,1,7
3280,p,x,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,2,5
3281,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,u,3,5,1,1,1
3282,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,2,5
3283,e,f,y,f,n,f,w,n,e,b,f,s,p,o,e,w,v,l,1,5,1,1,7
3284,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,1,9,1,2,1
3285,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,u,4,4,1,1,1
3286,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,5,9,1,1,5
3287,e,x,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,10,7,1,1,1
3288,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,6,5,1,1,1
3289,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,5,1,6,1
3290,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,1,1
3291,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,1,5
3292,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,4,5,1,1,1
3293,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,4,1,2,6
3294,p,f,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,6,12,1,1,1
3295,p,x,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,2,5
3296,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,1,5
3297,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,8,1,6,1
3298,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,u,7,4,1,1,1
3299,e,x,y,f,n,f,w,n,e,b,s,f,p,o,e,w,v,l,9,5,1,1,7
3300,e,x,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,3,5,1,1,1
3301,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,2,1
3302,e,f,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,1,5,1,1,7
3303,p,x,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,1,5
3304,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,2,1
3305,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,8,1,6,1
3306,p,f,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,3,12,1,1,1
3307,p,x,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,1,5
3308,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2,2,1,5,7
3309,e,k,y,f,n,f,w,n,e,b,s,f,p,o,e,w,v,l,1,5,1,1,7
3310,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,4,4,1,1,1
3311,p,f,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,3,12,1,1,1
3312,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4,7,1,5,5
3313,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,5,1,1,3
3314,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2,4,1,2,5
3315,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,1,5
3316,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,1,5
3317,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2,2,1,2,7
3318,p,b,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,3,2,1,1,1
3319,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,7,4,1,1,1
3320,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,5,1,1,3
3321,e,x,f,f,n,f,w,n,e,b,s,f,p,o,e,w,v,l,9,5,1,1,7
3322,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,u,3,7,1,1,1
3323,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,8,1,6,1
3324,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,8,1,6,1
3325,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,8,1,6,3
3326,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,7,1,2,6
3327,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,4,7,1,1,1
3328,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,2,1,4,6
3329,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,8,1,1,3
3330,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,7,4,1,1,1
3331,e,x,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,1,5,1,1,7
3332,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2,2,1,2,7
3333,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,2,1,4,7
3334,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,7,12,1,1,1
3335,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,1,5
3336,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2,4,1,4,7
3337,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,2,1,5,5
3338,p,f,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,3,2,1,1,1
3339,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,8,1,1,3
3340,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,2,1,5,7
3341,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,8,1,1,3
3342,p,f,y,f,n,f,c,n,e,?,k,y,p,o,e,w,v,d,2,5,1,1,7
3343,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4,2,1,2,7
3344,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2,2,1,2,6
3345,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5,9,1,2,1
3346,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,5,1,6,3
3347,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,u,3,5,1,1,1
3348,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,g,3,5,1,1,1
3349,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4,7,1,2,5
3350,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,5,1,6,1
3351,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,4,1,5,7
3352,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2,4,1,5,7
3353,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,5,1,6,3
3354,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,8,1,6,3
3355,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2,7,1,2,7
3356,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,g,7,4,1,1,1
3357,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4,2,1,2,5
3358,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,u,4,5,1,1,1
3359,p,x,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,3,4,1,1,1
3360,p,x,f,f,n,f,c,n,e,?,k,y,p,o,e,w,v,d,1,5,1,1,2
3361,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,7,7,1,1,1
3362,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,8,1,6,3
3363,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,2,1,2,7
3364,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,u,7,4,1,1,1
3365,e,k,f,f,n,f,w,n,e,b,f,s,p,o,e,w,v,l,1,5,1,1,7
3366,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,4,1,4,6
3367,e,k,y,f,n,f,w,n,e,b,f,f,p,o,e,w,v,l,9,5,1,1,7
3368,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4,4,1,2,5
3369,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1,9,1,1,1
3370,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,5,1,1,1
3371,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,7,7,1,1,1
3372,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4,7,1,4,7
3373,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,4,1,2,6
3374,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,5,9,1,2,5
3375,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,10,5,1,1,1
3376,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2,4,1,5,6
3377,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,4,7,1,1,1
3378,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,3,5,1,1,1
3379,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,s,g,7,5,1,1,1
3380,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,5,1,6,3
3381,p,f,f,f,n,f,c,n,e,?,k,y,p,o,e,w,v,d,2,5,1,1,7
3382,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,8,5,1,1,1
3383,p,x,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,1,9,1,2,5
3384,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,5,1,1,1
3385,p,x,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,u,3,5,1,1,1
3386,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2,4,1,2,6
3387,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,8,1,6,3
3388,e,k,f,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,9,5,1,1,7
3389,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,4,4,1,1,1
3390,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4,7,1,2,7
3391,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,5,9,1,2,1
3392,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,8,1,6,1
3393,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,5,1,1,1
3394,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2,7,1,2,6
3395,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,1,1
3396,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,8,1,6,1
3397,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2,7,1,2,5
3398,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1,9,1,2,5
3399,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,5,1,6,3
3400,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2,4,1,2,5
3401,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,4,1,5,5
3402,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2,2,1,4,7
3403,e,f,f,f,n,f,w,n,e,b,f,s,p,o,e,w,v,l,9,5,1,1,7
3404,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,7,5,1,1,1
3405,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,5,1,6,1
3406,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,u,7,5,1,1,1
3407,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,4,5,1,1,1
3408,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2,4,1,4,7
3409,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,u,4,4,1,1,1
3410,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,5,9,1,2,1
3411,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,u,3,4,1,1,1
3412,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,5,1,1,1
3413,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,7,7,1,1,1
3414,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,5,9,1,1,5
3415,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,3,6,1,1,1
3416,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,5,1,1,3
3417,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,u,7,4,1,1,1
3418,p,k,g,t,n,f,w,n,e,b,s,s,p,o,p,w,c,l,3,5,1,1,1
3419,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,g,4,4,1,1,1
3420,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,2,1
3421,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,5,1,1,1
3422,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,2,1
3423,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1,9,1,1,1
3424,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,g,3,7,1,1,1
3425,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5,8,1,1,3
3426,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,g,7,4,1,1,1
3427,p,b,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,3,12,1,1,1
3428,e,f,f,f,n,f,w,n,e,b,f,s,p,o,e,w,v,l,1,5,1,1,7
3429,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,u,4,4,1,1,1
3430,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,3,7,1,1,1
3431,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2,4,1,2,7
3432,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,8,1,6,1
3433,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,5,1,6,1
3434,e,x,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,10,6,1,1,1
3435,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,8,1,6,3
3436,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,3,7,1,1,1
3437,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,1,9,1,2,1
3438,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,5,1,6,3
3439,p,f,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,3,5,1,1,1
3440,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,u,7,5,1,1,1
3441,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,4,4,1,1,1
3442,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,5,1,1,1
3443,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,4,4,1,1,1
3444,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,8,1,6,3
3445,p,f,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,7,2,1,1,1
3446,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1,9,1,2,1
3447,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2,2,1,2,7
3448,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,u,7,5,1,1,1
3449,e,k,f,f,n,f,w,n,e,b,s,f,p,o,e,w,v,l,9,5,1,1,7
3450,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,4,4,1,1,1
3451,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,3,5,1,1,1
3452,p,b,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,7,12,1,1,1
3453,p,b,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,6,12,1,1,1
3454,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,3,5,1,1,1
3455,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1,5,1,1,3
3456,p,x,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,l,1,9,1,1,1
3457,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4,2,1,4,7
3458,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,5,1,1,1
3459,p,x,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,1,1
3460,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,u,7,4,1,1,1
3461,p,f,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,6,2,1,1,1
3462,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,l,1,9,1,1,5
3463,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,u,3,7,1,1,1
3464,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,u,3,7,1,1,1
3465,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,10,6,1,1,1
3466,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,s,g,3,7,1,1,1
3467,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,s,u,3,4,1,1,1
3468,e,x,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,3,6,1,1,1
3469,p,x,y,f,s,f,c,n,t,?,s,k,p,o,e,w,v,d,1,9,1,2,5
3470,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7,5,1,1,1
3471,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,1,9,1,2,1
3472,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,2,5
3473,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,u,7,4,1,1,1
3474,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,10,4,1,1,1
3475,p,b,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,6,2,1,1,1
3476,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,u,7,4,1,1,1
3477,e,f,y,f,n,f,w,n,e,b,f,f,p,o,e,w,v,l,9,5,1,1,7
3478,e,x,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,8,4,1,1,1
3479,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,7,5,1,1,1
3480,e,x,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,3,5,1,1,1
3481,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1,9,1,1,5
3482,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6,8,1,6,1
3483,p,f,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,6,12,1,1,1
3484,p,f,y,f,n,f,c,n,e,?,k,y,p,o,e,w,v,d,1,5,1,1,2
3485,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2,2,1,2,5
