citizen-id,age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,native-country,salary-class
2896,42, Local-gov, Bachelors,13, Separated, Exec-managerial, White, Male,45, United-States, >50K
2897,45, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,55, United-States, <=50K
2898,26, Private, 11th,7, Never-married, Transport-moving, White, Male,40, United-States, <=50K
2899,25, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,45, United-States, <=50K
2900,23, Private, Bachelors,13, Never-married, Prof-specialty, White, Male,50, United-States, <=50K
2901,29, Private, Some-college,10, Never-married, Other-service, Other, Male,40,Unknown, <=50K
2902,65, Without-pay, 7th-8th,4, Widowed, Farming-fishing, White, Female,50, United-States, <=50K
2903,31, Private, HS-grad,9, Never-married, Transport-moving, White, Male,50, United-States, <=50K
2904,26, Private, HS-grad,9, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
2905,39, Private, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,50, United-States, >50K
2906,44, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, >50K
2907,45, Local-gov, Masters,14, Divorced, Prof-specialty, White, Female,45, United-States, <=50K
2908,26, Self-emp-not-inc, Masters,14, Never-married, Prof-specialty, White, Female,50, United-States, <=50K
2909,26, Private, 10th,6, Married-civ-spouse, Transport-moving, White, Male,35, United-States, <=50K
2910,36, Private, 9th,5, Married-civ-spouse, Transport-moving, White, Male,50, United-States, <=50K
2911,38, Private, 11th,7, Married-civ-spouse, Craft-repair, White, Male,45, United-States, <=50K
2912,39, Private, HS-grad,9, Never-married, Machine-op-inspct, White, Male,48, United-States, <=50K
2913,52, Self-emp-inc, Prof-school,15, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, <=50K
2914,39, Private, 1st-4th,2, Married-civ-spouse, Craft-repair, White, Male,45, Mexico, <=50K
2915,41, Self-emp-not-inc, Some-college,10, Divorced, Craft-repair, White, Male,40, United-States, <=50K
2916,42, Local-gov, Masters,14, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
2917,47, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,70, United-States, <=50K
2918,28, Local-gov, Assoc-voc,11, Married-civ-spouse, Protective-serv, Black, Male,46, United-States, <=50K
2919,25, Local-gov, Bachelors,13, Never-married, Prof-specialty, White, Male,35, United-States, <=50K
2920,35, Private, Bachelors,13, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
2921,32, Private, HS-grad,9, Separated, Adm-clerical, White, Female,40, United-States, <=50K
2922,38, Private, Masters,14, Married-civ-spouse, Craft-repair, Black, Male,40, United-States, >50K
2923,44, Private, Some-college,10, Married-civ-spouse, Tech-support, White, Male,18, United-States, >50K
2924,21,Unknown, Some-college,10, Never-married,Unknown, White, Female,40, United-States, <=50K
2925,27, Private, Bachelors,13, Never-married, Sales, White, Female,40, United-States, <=50K
2926,30, Private, Bachelors,13, Never-married, Exec-managerial, White, Male,55, United-States, >50K
2927,30, Private, Bachelors,13, Never-married, Sales, White, Male,48, United-States, <=50K
2928,45, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, White, Male,45, United-States, <=50K
2929,20, Private, HS-grad,9, Never-married, Craft-repair, White, Male,40, United-States, <=50K
2930,57, Private, Masters,14, Never-married, Prof-specialty, White, Male,80, United-States, <=50K
2931,43, Private, Some-college,10, Divorced, Adm-clerical, White, Male,48, United-States, <=50K
2932,50,Unknown, 11th,7, Married-civ-spouse,Unknown, Black, Female,40, United-States, <=50K
2933,28, Private, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Asian-Pac-Islander, Female,48, China, <=50K
2934,25, Private, HS-grad,9, Married-civ-spouse, Tech-support, White, Female,48, United-States, >50K
2935,25, Private, HS-grad,9, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
2936,90, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,45, United-States, <=50K
2937,38, Local-gov, Bachelors,13, Separated, Prof-specialty, Black, Male,40, United-States, <=50K
2938,35, Private, Bachelors,13, Married-spouse-absent, Exec-managerial, White, Female,40, United-States, <=50K
2939,50, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, Canada, >50K
2940,26, Local-gov, HS-grad,9, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
2941,39, Private, Some-college,10, Married-civ-spouse, Farming-fishing, White, Male,45, United-States, <=50K
2942,56, Private, 10th,6, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
2943,24, Local-gov, HS-grad,9, Divorced, Protective-serv, Black, Female,40, United-States, <=50K
2944,46, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Female,40, United-States, >50K
2945,18, Local-gov, 11th,7, Never-married, Adm-clerical, White, Female,25, United-States, <=50K
2946,37, Private, Masters,14, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
2947,57, Private, Masters,14, Divorced, Prof-specialty, White, Female,40, United-States, <=50K
2948,43, State-gov, HS-grad,9, Never-married, Adm-clerical, Black, Female,40, United-States, <=50K
2949,29, State-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, White, Male,25, Nicaragua, <=50K
2950,40, Private, Masters,14, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
2951,44, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, <=50K
2952,77, Local-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,, United-States, <=50K
2953,30, Private, Bachelors,13, Never-married, Prof-specialty, Black, Male,40, United-States, <=50K
2954,21, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
2955,66, Private, 10th,6, Married-civ-spouse, Protective-serv, White, Male,40, United-States, <=50K
2956,40, Private, 11th,7, Never-married, Transport-moving, White, Male,35, United-States, <=50K
2957,68, Private, HS-grad,9, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
2958,64, Private, HS-grad,9, Widowed, Other-service, White, Female,38, United-States, <=50K
2959,26, Private, Bachelors,13, Never-married, Prof-specialty, White, Female,50, United-States, <=50K
2960,32, Private, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
2961,32, Private, HS-grad,9, Never-married, Adm-clerical, White, Male,38, United-States, <=50K
2962,51, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
2963,50, Private, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,45, United-States, >50K
2964,49, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,50, United-States, >50K
2965,28, Private, Bachelors,13, Never-married, Transport-moving, White, Male,20, United-States, <=50K
2966,29, Private, HS-grad,9, Divorced, Other-service, White, Female,36, United-States, <=50K
2967,21, Private, Some-college,10, Never-married, Sales, White, Male,30, United-States, <=50K
2968,28, Private, HS-grad,9, Never-married, Adm-clerical, Black, Female,40, United-States, <=50K
2969,55, Private, 10th,6, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
2970,45, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Asian-Pac-Islander, Male,50, South, >50K
2971,35, Private, Some-college,10, Never-married, Sales, White, Male,40, United-States, <=50K
2972,31,Unknown, 11th,7, Separated,Unknown, Black, Male,40, United-States, <=50K
2973,26, Private, Masters,14, Never-married, Prof-specialty, White, Male,40, United-States, >50K
2974,30, Private, HS-grad,9, Married-civ-spouse, Other-service, White, Male,55, Germany, <=50K
2975,33, Private, HS-grad,9, Married-civ-spouse, Sales, White, Male,20, United-States, <=50K
2976,40, Private, Bachelors,13, Married-spouse-absent, Prof-specialty, Asian-Pac-Islander, Male,40, Cambodia, >50K
2977,23, Private, Bachelors,13, Never-married, Exec-managerial, White, Male,40, United-States, <=50K
2978,35, Private, Some-college,10, Never-married, Sales, White, Female,40, United-States, <=50K
2979,48, Self-emp-not-inc, 11th,7, Married-civ-spouse, Farming-fishing, White, Male,50, United-States, >50K
2980,39, Local-gov, 10th,6, Divorced, Handlers-cleaners, Black, Male,40, United-States, <=50K
2981,53, Local-gov, Prof-school,15, Divorced, Prof-specialty, White, Female,50, United-States, <=50K
2982,49, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, >50K
2983,31, Private, Bachelors,13, Never-married, Exec-managerial, Black, Female,40, United-States, <=50K
2984,36, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, >50K
2985,60, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, >50K
2986,29, Private, HS-grad,9, Never-married, Machine-op-inspct, White, Male,48, United-States, <=50K
2987,54, Self-emp-inc, Some-college,10, Married-civ-spouse, Sales, White, Male,45, United-States, >50K
2988,28,Unknown, Assoc-acdm,12, Married-AF-spouse,Unknown, White, Female,, United-States, <=50K
2989,34, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,50, United-States, <=50K
2990,30, Private, Some-college,10, Never-married, Sales, Black, Female,35, United-States, <=50K
2991,19, Private, HS-grad,9, Never-married, Priv-house-serv, White, Female,45,Unknown, <=50K
2992,26, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Male,40, United-States, <=50K
2993,47, Private, Some-college,10, Never-married, Sales, White, Male,70, United-States, >50K
2994,50, Private, HS-grad,9, Divorced, Exec-managerial, White, Male,38, United-States, <=50K
2995,30, Private, Bachelors,13, Never-married, Exec-managerial, White, Female,45, United-States, >50K
2996,44, Private, Some-college,10, Divorced, Machine-op-inspct, White, Male,50, United-States, <=50K
2997,49, Private, HS-grad,9, Married-civ-spouse, Sales, White, Male,60, United-States, >50K
2998,75, Self-emp-not-inc, Masters,14, Married-spouse-absent, Prof-specialty, White, Female,50, United-States, <=50K
2999,37, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,55, United-States, >50K
3000,51, State-gov, HS-grad,9, Divorced, Craft-repair, White, Male,38, United-States, <=50K
3001,35, Private, HS-grad,9, Never-married, Craft-repair, White, Male,35, United-States, <=50K
3002,28, Private, Some-college,10, Never-married, Sales, White, Female,40, United-States, <=50K
3003,66, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, White, Male,40, United-States, <=50K
3004,72, Private, 9th,5, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Female,48, United-States, >50K
3005,39, Private, Bachelors,13, Separated, Sales, White, Male,50, United-States, <=50K
3006,27, Private, HS-grad,9, Never-married, Farming-fishing, Black, Male,30, United-States, <=50K
3007,57, Private, Some-college,10, Never-married, Adm-clerical, Black, Female,40, Jamaica, <=50K
3008,24, Private, 7th-8th,4, Married-civ-spouse, Craft-repair, White, Male,38, United-States, <=50K
3009,28, Private, HS-grad,9, Never-married, Craft-repair, White, Male,70, United-States, <=50K
3010,23, Private, Some-college,10, Married-spouse-absent, Other-service, White, Female,50, United-States, <=50K
3011,31, Private, Bachelors,13, Never-married, Exec-managerial, White, Female,40, United-States, <=50K
3012,23, Private, Some-college,10, Never-married, Other-service, White, Female,20, United-States, <=50K
3013,31, Private, Some-college,10, Never-married, Other-service, White, Female,40, United-States, <=50K
3014,27, Local-gov, Bachelors,13, Never-married, Prof-specialty, White, Female,40, United-States, <=50K
3015,30, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, White, Male,45, United-States, <=50K
3016,31, Private, Prof-school,15, Never-married, Prof-specialty, White, Female,80,Unknown, <=50K
3017,34, Private, Masters,14, Never-married, Prof-specialty, White, Male,60, United-States, <=50K
3018,57, Federal-gov, HS-grad,9, Never-married, Adm-clerical, White, Male,40, United-States, <=50K
3019,39, Private, Masters,14, Married-civ-spouse, Exec-managerial, White, Male,40, Cuba, >50K
3020,23, Private, 11th,7, Never-married, Craft-repair, White, Male,40, United-States, <=50K
3021,24, Local-gov, Assoc-acdm,12, Married-civ-spouse, Other-service, White, Female,40, United-States, <=50K
3022,36, Private, Doctorate,16, Never-married, Prof-specialty, White, Male,40, England, <=50K
3023,32, Private, Some-college,10, Divorced, Other-service, White, Male,40, Nicaragua, <=50K
3024,35, Private, Assoc-acdm,12, Divorced, Other-service, White, Female,40, United-States, <=50K
3025,36, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, <=50K
3026,23,Unknown, Bachelors,13, Never-married,Unknown, White, Female,50, United-States, <=50K
3027,47, Private, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, >50K
3028,35, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Male,40, United-States, <=50K
3029,44, Federal-gov, Some-college,10, Married-civ-spouse, Tech-support, White, Male,40, United-States, <=50K
3030,32, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,50, United-States, <=50K
3031,32, Private, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, White, Female,40, United-States, >50K
3032,63, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Prof-specialty, White, Female,10, United-States, >50K
3033,34, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
3034,47, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Black, Male,40, United-States, <=50K
3035,27, Private, 11th,7, Married-civ-spouse, Sales, Black, Male,35, United-States, <=50K
3036,23, Private, HS-grad,9, Separated, Exec-managerial, White, Female,42, United-States, <=50K
3037,19,Unknown, Some-college,10, Never-married,Unknown, Amer-Indian-Eskimo, Female,40, United-States, <=50K
3038,50, Private, 10th,6, Married-civ-spouse, Craft-repair, White, Male,38, United-States, <=50K
3039,49, State-gov, Some-college,10, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, <=50K
3040,36, Private, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
3041,23, Private, Bachelors,13, Never-married, Exec-managerial, White, Male,40, United-States, <=50K
3042,61, Private, 7th-8th,4, Widowed, Other-service, Black, Female,38, United-States, <=50K
3043,41, Private, Some-college,10, Married-civ-spouse, Farming-fishing, White, Male,16, United-States, <=50K
3044,27, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
3045,53, Private, Bachelors,13, Divorced, Exec-managerial, White, Male,70, United-States, <=50K
3046,17, Self-emp-not-inc, 10th,6, Never-married, Adm-clerical, White, Male,10, United-States, <=50K
3047,23,Unknown, HS-grad,9, Never-married,Unknown, White, Male,30, United-States, <=50K
3048,53, Private, Some-college,10, Never-married, Craft-repair, White, Male,40, United-States, <=50K
3049,28, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,42, United-States, >50K
3050,24, Private, Bachelors,13, Married-spouse-absent, Prof-specialty, White, Female,40, United-States, <=50K
3051,22, Private, Some-college,10, Never-married, Adm-clerical, White, Female,20, United-States, <=50K
3052,53, Private, Bachelors,13, Married-civ-spouse, Sales, White, Male,50, United-States, >50K
3053,18, Private, 11th,7, Never-married, Other-service, Black, Male,20, United-States, <=50K
3054,24, Private, Some-college,10, Never-married, Sales, White, Male,50, Mexico, <=50K
